link,superficie_util,superficie_total,dormitorios,banos
https://portalinmobiliario.com/MLC-3192985848-departamento-en-venta-de-3-dorm-en-las-condes-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=45&type=item&tracking_id=0d29815e-9d4d-4b45-adfc-2aaa5c5430a0,120 m²,136 m²,3,3
https://portalinmobiliario.com/MLC-1632385815-a-pasos-de-isidora-goyenechea196m2-totales-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=46&type=item&tracking_id=0d29815e-9d4d-4b45-adfc-2aaa5c5430a0,166 m²,196 m²,3,3
https://portalinmobiliario.com/MLC-1645787887-excelente-departamento-en-venta-vistas-despejadas-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=47&type=item&tracking_id=0d29815e-9d4d-4b45-adfc-2aaa5c5430a0,"75,5 m²",91 m²,2,2
https://portalinmobiliario.com/MLC-1593277123-departamento-en-venta-de-3-dorm-en-las-condes-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=48&type=item&tracking_id=0d29815e-9d4d-4b45-adfc-2aaa5c5430a0,260 m²,310 m²,3,4
https://portalinmobiliario.com/MLC-3194916290-departamento-en-venta-en-las-condes-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=1&type=item&tracking_id=adf4f26d-af9c-4b64-8850-901d6cbc6b67,170 m²,210 m²,3,3
https://portalinmobiliario.com/MLC-2898776218-alonso-de-cordova-parque-arauco-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=2&type=item&tracking_id=adf4f26d-af9c-4b64-8850-901d6cbc6b67,156 m²,176 m²,4,2
https://portalinmobiliario.com/MLC-1675128709-santa-teresita-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=3&type=item&tracking_id=adf4f26d-af9c-4b64-8850-901d6cbc6b67,245 m²,275 m²,3,4
https://portalinmobiliario.com/MLC-3000737622-departamento-en-venta-en-providencia-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=4&type=item&tracking_id=adf4f26d-af9c-4b64-8850-901d6cbc6b67,262 m²,312 m²,4,3
https://portalinmobiliario.com/MLC-2983210190-clasico-en-providencia-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=5&type=item&tracking_id=adf4f26d-af9c-4b64-8850-901d6cbc6b67,171 m²,171 m²,3,2
https://portalinmobiliario.com/MLC-2971931766-amplio-depto-3-dormitorios-los-jardines-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=6&type=item&tracking_id=adf4f26d-af9c-4b64-8850-901d6cbc6b67,"84,8 m²",92 m²,3,2
https://portalinmobiliario.com/MLC-2939561822-moderno-sector-pocuro-3-dorm-3-estacionamientos-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=7&type=item&tracking_id=adf4f26d-af9c-4b64-8850-901d6cbc6b67,112 m²,125 m²,3,3
https://portalinmobiliario.com/MLC-1655226193-depto-3-dormitorios-vista-nororiente-pza-egana-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=8&type=item&tracking_id=adf4f26d-af9c-4b64-8850-901d6cbc6b67,77 m²,90 m²,3,2
https://portalinmobiliario.com/MLC-3124271448-impecable-y-luminoso-departamento-2d-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=9&type=item&tracking_id=adf4f26d-af9c-4b64-8850-901d6cbc6b67,77 m²,91 m²,2,2
https://portalinmobiliario.com/MLC-1624282525-departamento-2d-vista-despejadaplaza-nunoa-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=10&type=item&tracking_id=adf4f26d-af9c-4b64-8850-901d6cbc6b67,82 m²,82 m²,2,2
https://portalinmobiliario.com/MLC-2907072512-departamento-en-venta-de-2-dorm-en-providencia-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=11&type=item&tracking_id=adf4f26d-af9c-4b64-8850-901d6cbc6b67,60 m²,70 m²,2,2
https://portalinmobiliario.com/MLC-3130518364-oferta-cyber-amplio-departamento-con-excelente--_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=12&type=item&tracking_id=adf4f26d-af9c-4b64-8850-901d6cbc6b67,140 m²,167 m²,3,3
https://portalinmobiliario.com/MLC-1593335999-alsacia-presidente-riesco-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=13&type=item&tracking_id=adf4f26d-af9c-4b64-8850-901d6cbc6b67,140 m²,160 m²,3,3
https://portalinmobiliario.com/MLC-1663758881-exclusivo-4-d-3-terrazas-vista-panoramica-lujo-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=14&type=item&tracking_id=adf4f26d-af9c-4b64-8850-901d6cbc6b67,150 m²,180 m²,4,4
https://portalinmobiliario.com/MLC-2862633906-dos-dormitorios-dos-banos-cercano-a-plaza-la-alcaldesa-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=15&type=item&tracking_id=adf4f26d-af9c-4b64-8850-901d6cbc6b67,55 m²,65 m²,2,2
https://portalinmobiliario.com/MLC-1702892517-moderno-2d-en-suite-con-vista-al-oriente-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=16&type=item&tracking_id=adf4f26d-af9c-4b64-8850-901d6cbc6b67,88 m²,100 m²,2,2
https://portalinmobiliario.com/MLC-1710688353-departamento-en-venta-presidente-riesco-vista-despejada-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=17&type=item&tracking_id=adf4f26d-af9c-4b64-8850-901d6cbc6b67,139 m²,157 m²,3,3
https://portalinmobiliario.com/MLC-1575812963-santa-lucia-centro-historico-de-santiago-320-m2-4d-4b-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=18&type=item&tracking_id=adf4f26d-af9c-4b64-8850-901d6cbc6b67,292 m²,320 m²,4,4
https://portalinmobiliario.com/MLC-1609007683-imperdible-cond-bosques-de-la-piramide-rebajado-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=19&type=item&tracking_id=adf4f26d-af9c-4b64-8850-901d6cbc6b67,139 m²,169 m²,4,4
https://portalinmobiliario.com/MLC-3192976414-departamento-en-venta-en-avenida-la-dehesa-precio-rebajado-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=20&type=item&tracking_id=adf4f26d-af9c-4b64-8850-901d6cbc6b67,84 m²,100 m²,3,2
https://portalinmobiliario.com/MLC-2936309114-metro-monsenor-eyzaguirre-3d2bbodestacionamiento-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=21&type=item&tracking_id=adf4f26d-af9c-4b64-8850-901d6cbc6b67,80 m²,80 m²,3,2
https://portalinmobiliario.com/MLC-2934957884-departamento-con-estacionamiento-y-bodega-parque-almagro-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=22&type=item&tracking_id=adf4f26d-af9c-4b64-8850-901d6cbc6b67,32 m²,35 m²,1,1
https://portalinmobiliario.com/MLC-2961440416-metro-nuble2d1bestbod-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=23&type=item&tracking_id=adf4f26d-af9c-4b64-8850-901d6cbc6b67,52 m²,50 m²,2,1
https://portalinmobiliario.com/MLC-1636170635-departamento-monoambiente-ideal-para-inversion-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=24&type=item&tracking_id=adf4f26d-af9c-4b64-8850-901d6cbc6b67,30 m²,30 m²,1,1
https://portalinmobiliario.com/MLC-1661783137-en-venta-departamento-de-1-dormitorio-metro-ines-de-suarez-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=25&type=item&tracking_id=adf4f26d-af9c-4b64-8850-901d6cbc6b67,36 m²,36 m²,1,1
https://portalinmobiliario.com/MLC-3073998880-excelenteamplio-depto-4-dorm-en-gran-parque-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=26&type=item&tracking_id=adf4f26d-af9c-4b64-8850-901d6cbc6b67,140 m²,160 m²,4,4
https://portalinmobiliario.com/MLC-1593708063-departamento-con-buena-conectividad-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=27&type=item&tracking_id=adf4f26d-af9c-4b64-8850-901d6cbc6b67,140 m²,175 m²,2,2
https://portalinmobiliario.com/MLC-3173965862-depto-macul-2d2b1e-remodelado-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=28&type=item&tracking_id=adf4f26d-af9c-4b64-8850-901d6cbc6b67,56 m²,60 m²,2,2
https://portalinmobiliario.com/MLC-1649732763-amplio-y-luminoso-a-pasos-de-metro-manquehue-2-est-bod-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=29&type=item&tracking_id=adf4f26d-af9c-4b64-8850-901d6cbc6b67,136 m²,136 m²,3,3
https://portalinmobiliario.com/MLC-1692942211-remodelado-presidente-errazuriz-verbo-divino-vma-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=30&type=item&tracking_id=adf4f26d-af9c-4b64-8850-901d6cbc6b67,175 m²,175 m²,3,3
https://portalinmobiliario.com/MLC-1658684011-la-dehesa-central-con-conectividad-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=31&type=item&tracking_id=adf4f26d-af9c-4b64-8850-901d6cbc6b67,137 m²,137 m²,3,3
https://portalinmobiliario.com/MLC-1684243961-departamento-para-remodelar-a-pasos-de-metro-el-golf-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=32&type=item&tracking_id=adf4f26d-af9c-4b64-8850-901d6cbc6b67,117 m²,129 m²,2,2
https://portalinmobiliario.com/MLC-3185686272-oportunidad-duplex-con-vista-despejada-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=33&type=item&tracking_id=adf4f26d-af9c-4b64-8850-901d6cbc6b67,140 m²,144 m²,4,4
https://portalinmobiliario.com/MLC-1688412173-departamento-en-altura-con-vista-despejada-a-club-de-golf-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=34&type=item&tracking_id=adf4f26d-af9c-4b64-8850-901d6cbc6b67,266 m²,312 m²,3,3
https://portalinmobiliario.com/MLC-2865438738-departamento-ubicacion-luis-pasteur-con-gran-amplitud-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=35&type=item&tracking_id=adf4f26d-af9c-4b64-8850-901d6cbc6b67,216 m²,222 m²,2,2
https://portalinmobiliario.com/MLC-1606627167-bajo-de-precio-penthouse-en-el-golf-con-quincho-propio-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=36&type=item&tracking_id=adf4f26d-af9c-4b64-8850-901d6cbc6b67,214 m²,274 m²,4,4
https://portalinmobiliario.com/MLC-3109389978-remodelado-sport-frances-tobalaba-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=37&type=item&tracking_id=adf4f26d-af9c-4b64-8850-901d6cbc6b67,130 m²,156 m²,3,3
https://portalinmobiliario.com/MLC-2954883522-duplex-penthouse-con-terraza-doble-altura-moderno-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=38&type=item&tracking_id=adf4f26d-af9c-4b64-8850-901d6cbc6b67,145 m²,288 m²,4,4
https://portalinmobiliario.com/MLC-2919484098-remodelado-el-golf-vista-despejada-cerro-san-luis-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=39&type=item&tracking_id=adf4f26d-af9c-4b64-8850-901d6cbc6b67,184 m²,207 m²,3,4
https://portalinmobiliario.com/MLC-2855471740-las-hualtatas-luis-carrera-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=40&type=item&tracking_id=adf4f26d-af9c-4b64-8850-901d6cbc6b67,139 m²,149 m²,3,3
https://portalinmobiliario.com/MLC-3108850914-moderno-lo-curro-via-aurora-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=41&type=item&tracking_id=adf4f26d-af9c-4b64-8850-901d6cbc6b67,186 m²,206 m²,3,3
https://portalinmobiliario.com/MLC-3013943126-remodelado-y-con-diseno-calido-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=42&type=item&tracking_id=adf4f26d-af9c-4b64-8850-901d6cbc6b67,119 m²,119 m²,4,3
https://portalinmobiliario.com/MLC-3013891016-oportunidad-de-baja-tasa-de-interes-novacion-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=43&type=item&tracking_id=adf4f26d-af9c-4b64-8850-901d6cbc6b67,60 m²,60 m²,3,2
https://portalinmobiliario.com/MLC-1692826045-departamento-con-jardin-en-ubicacion-privilegiada-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=44&type=item&tracking_id=adf4f26d-af9c-4b64-8850-901d6cbc6b67,381 m²,"462,5 m²",4,4
https://portalinmobiliario.com/MLC-1687000329-departamento-con-excelente-ubicacion-en-el-golf-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=45&type=item&tracking_id=adf4f26d-af9c-4b64-8850-901d6cbc6b67,"177,46 m²",207 m²,3,3
https://portalinmobiliario.com/MLC-1544966575-depto-manuel-montt-3d-providencia-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=46&type=item&tracking_id=adf4f26d-af9c-4b64-8850-901d6cbc6b67,"87,5 m²",90 m²,3,2
https://portalinmobiliario.com/MLC-1683564281-departamento-duplex-con-jardin-en-candelaria-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=47&type=item&tracking_id=adf4f26d-af9c-4b64-8850-901d6cbc6b67,91 m²,143 m²,1,2
https://portalinmobiliario.com/MLC-1600512377-departamento-en-venta-en-cerro-san-luis-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=48&type=item&tracking_id=adf4f26d-af9c-4b64-8850-901d6cbc6b67,296 m²,"360,23 m²",4,4
https://portalinmobiliario.com/MLC-1598146207-departamento-en-venta-en-gertrudis-echenique-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=1&type=item&tracking_id=8a0e084b-d89d-45b9-a528-ffac3791cfcc,317 m²,"365,3 m²",4,3
https://portalinmobiliario.com/MLC-1610493221-exclusivo-departamento-remodelado-en-venta-barrio-el-golf-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=2&type=item&tracking_id=8a0e084b-d89d-45b9-a528-ffac3791cfcc,196 m²,250 m²,1,2
https://portalinmobiliario.com/MLC-2983256020-departamento-en-venta-en-iconico-edificio-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=3&type=item&tracking_id=8a0e084b-d89d-45b9-a528-ffac3791cfcc,265 m²,265 m²,3,4
https://portalinmobiliario.com/MLC-1593118959-penthouse-a-pasos-de-parque-presidente-errazuriz-el-golf-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=4&type=item&tracking_id=8a0e084b-d89d-45b9-a528-ffac3791cfcc,280 m²,314 m²,6,5
https://portalinmobiliario.com/MLC-1537204161-departamento-en-condominio-polo-golf-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=5&type=item&tracking_id=8a0e084b-d89d-45b9-a528-ffac3791cfcc,263 m²,348 m²,4,3
https://portalinmobiliario.com/MLC-2938151700-departamento-nororiente-sector-nueva-costanera-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=6&type=item&tracking_id=8a0e084b-d89d-45b9-a528-ffac3791cfcc,178 m²,214 m²,4,4
https://portalinmobiliario.com/MLC-1570548755-moderno-departamento-sport-frances-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=7&type=item&tracking_id=8a0e084b-d89d-45b9-a528-ffac3791cfcc,94 m²,111 m²,3,3
https://portalinmobiliario.com/MLC-1569608103-oportunidad-departamento-en-excelente-ubicacion-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=8&type=item&tracking_id=8a0e084b-d89d-45b9-a528-ffac3791cfcc,255 m²,300 m²,3,4
https://portalinmobiliario.com/MLC-1567995603-departamento-en-venta-frente-al-club-de-golf-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=9&type=item&tracking_id=8a0e084b-d89d-45b9-a528-ffac3791cfcc,307 m²,"327,8 m²",4,4
https://portalinmobiliario.com/MLC-2931840656-penthouse-con-grandes-terrazas-en-pedro-canisio-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=10&type=item&tracking_id=8a0e084b-d89d-45b9-a528-ffac3791cfcc,133 m²,280 m²,2,3
https://portalinmobiliario.com/MLC-1598211381-vende-departamento-vista-verde-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=11&type=item&tracking_id=8a0e084b-d89d-45b9-a528-ffac3791cfcc,163 m²,186 m²,3,2
https://portalinmobiliario.com/MLC-1580929675-departamento-a-pasos-de-alonso-de-cordova-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=12&type=item&tracking_id=8a0e084b-d89d-45b9-a528-ffac3791cfcc,246 m²,306 m²,3,3
https://portalinmobiliario.com/MLC-1588594471-departamento-con-azotea-en-pleno-barrio-el-golf-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=13&type=item&tracking_id=8a0e084b-d89d-45b9-a528-ffac3791cfcc,"138,1 m²","205,2 m²",2,2
https://portalinmobiliario.com/MLC-1709484717-departamento-en-venta-en-lo-curro-con-vista-a-santiago-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=14&type=item&tracking_id=8a0e084b-d89d-45b9-a528-ffac3791cfcc,180 m²,195 m²,2,3
https://portalinmobiliario.com/MLC-1575677393-departamento-en-venta-en-glamis-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=15&type=item&tracking_id=8a0e084b-d89d-45b9-a528-ffac3791cfcc,140 m²,160 m²,2,2
https://portalinmobiliario.com/MLC-1560208377-departamento-alsacia-barrio-el-golf-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=16&type=item&tracking_id=8a0e084b-d89d-45b9-a528-ffac3791cfcc,221 m²,241 m²,3,4
https://portalinmobiliario.com/MLC-1513683945-departamento-en-venta-en-luzisidora-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=17&type=item&tracking_id=8a0e084b-d89d-45b9-a528-ffac3791cfcc,104 m²,"110,9 m²",2,2
https://portalinmobiliario.com/MLC-1593246383-departamento-3-dormitorios-sector-lo-matta-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=18&type=item&tracking_id=8a0e084b-d89d-45b9-a528-ffac3791cfcc,"116,55 m²","133,55 m²",3,3
https://portalinmobiliario.com/MLC-1684204763-departamento-en-venta-metro-alcantara-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=19&type=item&tracking_id=8a0e084b-d89d-45b9-a528-ffac3791cfcc,197 m²,210 m²,3,4
https://portalinmobiliario.com/MLC-3114619410-departamento-estilo-frances-en-venta-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=20&type=item&tracking_id=8a0e084b-d89d-45b9-a528-ffac3791cfcc,212 m²,212 m²,5,2
https://portalinmobiliario.com/MLC-1703116631-departamento-remodelado-en-sector-alonso-de-cordova-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=21&type=item&tracking_id=8a0e084b-d89d-45b9-a528-ffac3791cfcc,140 m²,160 m²,2,3
https://portalinmobiliario.com/MLC-3014772504-primera-vivienda-o-ideal-para-inversion-46-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=22&type=item&tracking_id=8a0e084b-d89d-45b9-a528-ffac3791cfcc,31 m²,31 m²,1,1
https://portalinmobiliario.com/MLC-1593208003-vende-duplex-con-jardin-en-sector-del-polo-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=23&type=item&tracking_id=8a0e084b-d89d-45b9-a528-ffac3791cfcc,220 m²,240 m²,3,4
https://portalinmobiliario.com/MLC-1516493165-amplio-departamento-con-vistas-despejadas-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=24&type=item&tracking_id=8a0e084b-d89d-45b9-a528-ffac3791cfcc,213 m²,248 m²,2,3
https://portalinmobiliario.com/MLC-1516488439-luminoso-departamento-barrio-el-golf-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=25&type=item&tracking_id=8a0e084b-d89d-45b9-a528-ffac3791cfcc,280 m²,310 m²,3,3
https://portalinmobiliario.com/MLC-3121767796-dos-ambientes-frente-a-parque-americo-vespucio-oriente-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=26&type=item&tracking_id=8a0e084b-d89d-45b9-a528-ffac3791cfcc,43 m²,53 m²,1,1
https://portalinmobiliario.com/MLC-3180303298-departamento-con-vista-despejada-al-club-de-polo-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=27&type=item&tracking_id=8a0e084b-d89d-45b9-a528-ffac3791cfcc,169 m²,179 m²,3,4
https://portalinmobiliario.com/MLC-1645982051-vista-despejada-calle-interior-edificio-full-equipado-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=28&type=item&tracking_id=8a0e084b-d89d-45b9-a528-ffac3791cfcc,86 m²,105 m²,3,2
https://portalinmobiliario.com/MLC-1641608513-excelente-oportunidad-con-novacion-tasa-250-sector-seguro-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=29&type=item&tracking_id=8a0e084b-d89d-45b9-a528-ffac3791cfcc,69 m²,85 m²,2,2
https://portalinmobiliario.com/MLC-3017854024-remodelado-amplio-y-familiar-en-el-golf-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=30&type=item&tracking_id=8a0e084b-d89d-45b9-a528-ffac3791cfcc,140 m²,164 m²,4,4
https://portalinmobiliario.com/MLC-1602172053-plaza-las-lilas-vida-de-barrio-y-excelente-conectividad-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=31&type=item&tracking_id=8a0e084b-d89d-45b9-a528-ffac3791cfcc,102 m²,125 m²,3,3
https://portalinmobiliario.com/MLC-2923010202-oportunidad-4d3b-ultimo-piso-con-triple-orientacion-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=32&type=item&tracking_id=8a0e084b-d89d-45b9-a528-ffac3791cfcc,99 m²,105 m²,4,3
https://portalinmobiliario.com/MLC-1655489363-oportunidad-para-invertir-o-vivir-100remodeladobajo-ggcc-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=33&type=item&tracking_id=8a0e084b-d89d-45b9-a528-ffac3791cfcc,82 m²,84 m²,3,2
https://portalinmobiliario.com/MLC-2923166086-oportunidadmoderno-luminososeminuevo-con-patio-y-2-suites-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=34&type=item&tracking_id=8a0e084b-d89d-45b9-a528-ffac3791cfcc,95 m²,179 m²,2,3
https://portalinmobiliario.com/MLC-2855287230-colegio-mariano-vista-despejada-y-conectividad-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=35&type=item&tracking_id=8a0e084b-d89d-45b9-a528-ffac3791cfcc,108 m²,119 m²,3,3
https://portalinmobiliario.com/MLC-1610469421-barrio-italia-seminuevo-edificio-full-equipado-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=36&type=item&tracking_id=8a0e084b-d89d-45b9-a528-ffac3791cfcc,64 m²,76 m²,2,2
https://portalinmobiliario.com/MLC-1595371461-inmejorable-ubicacion-con-patio-y-en-pasaje-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=37&type=item&tracking_id=8a0e084b-d89d-45b9-a528-ffac3791cfcc,195 m²,318 m²,4,4
https://portalinmobiliario.com/MLC-2893534780-departamento-en-venta-1-dormitorio-en-santiago-metro-moneda-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=38&type=item&tracking_id=8a0e084b-d89d-45b9-a528-ffac3791cfcc,29 m²,29 m²,1,1
https://portalinmobiliario.com/MLC-2917360478-depto-en-venta-1-dorm-bodega-metro-bellas-artes-parque-fore-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=39&type=item&tracking_id=8a0e084b-d89d-45b9-a528-ffac3791cfcc,33 m²,34 m²,1,1
https://portalinmobiliario.com/MLC-3185001274-venta-dpto-en-barrio-italia-3-dorm-3-banos-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=40&type=item&tracking_id=8a0e084b-d89d-45b9-a528-ffac3791cfcc,93 m²,93 m²,3,3
https://portalinmobiliario.com/MLC-3180185344-espectacular-penthouse-piscina-privada-la-dehesa-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=41&type=item&tracking_id=8a0e084b-d89d-45b9-a528-ffac3791cfcc,140 m²,240 m²,4,4
