link,superficie_util,superficie_total,dormitorios,banos
https://portalinmobiliario.com/MLC-1698652585-vendo-departamento-3-dormitorios-2-banos-radiante-en-macul-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=42&type=item&tracking_id=2e59bd6c-0b89-4e9c-8a31-66a5b68d9153,90 m²,90 m²,3,2
https://portalinmobiliario.com/MLC-3185079626-promesa-de-compraventa-entrega-2026-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=43&type=item&tracking_id=2e59bd6c-0b89-4e9c-8a31-66a5b68d9153,"57,2 m²","68,9 m²",2,2
https://portalinmobiliario.com/MLC-1602307329-depto-en-venta-3d2b-mas-servicios-completos-las-condes-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=44&type=item&tracking_id=2e59bd6c-0b89-4e9c-8a31-66a5b68d9153,111 m²,130 m²,4,3
https://portalinmobiliario.com/MLC-3179681884-departamento-barrio-metro-simon-bolivar-la-reina-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=45&type=item&tracking_id=2e59bd6c-0b89-4e9c-8a31-66a5b68d9153,67 m²,67 m²,3,1
https://portalinmobiliario.com/MLC-3152813822-vende-dueno-dpto-2d2b-estacionamiento-y-bodega-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=46&type=item&tracking_id=2e59bd6c-0b89-4e9c-8a31-66a5b68d9153,48 m²,51 m²,2,2
https://portalinmobiliario.com/MLC-3195870294-excelente-ubicacion-cercano-al-metro-santa-lucia-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=47&type=item&tracking_id=2e59bd6c-0b89-4e9c-8a31-66a5b68d9153,34 m²,34 m²,1,1
https://portalinmobiliario.com/MLC-3205786500-departamento-en-carrera-metro-toesca-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=48&type=item&tracking_id=2e59bd6c-0b89-4e9c-8a31-66a5b68d9153,35 m²,35 m²,1,1
https://portalinmobiliario.com/MLC-1680920033-av-irarrazaval-1745-nunoa-metro-nunoa-sin-comision-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=1&type=item&tracking_id=ed20f95c-2810-44de-8cca-1774a00227b6,99 m²,110 m²,3,3
https://portalinmobiliario.com/MLC-3079376600-recien-renovado-en-suarez-mujica-2977-venta-sin-comision-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=2&type=item&tracking_id=ed20f95c-2810-44de-8cca-1774a00227b6,82 m²,88 m²,3,3
https://portalinmobiliario.com/MLC-3071883824-depto-av-holanda-3330-nunoa-venta-sin-comision-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=3&type=item&tracking_id=ed20f95c-2810-44de-8cca-1774a00227b6,59 m²,69 m²,1,1
https://portalinmobiliario.com/MLC-3144126602-departamento-en-venta-de-1-dorm-en-vitacura-c-goyenechea-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=4&type=item&tracking_id=ed20f95c-2810-44de-8cca-1774a00227b6,65 m²,72 m²,1,2
https://portalinmobiliario.com/MLC-3198343680-increible-depto-2d2b-en-pleno-barrio-el-golf-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=5&type=item&tracking_id=ed20f95c-2810-44de-8cca-1774a00227b6,"65,4 m²","69,98 m²",2,2
https://portalinmobiliario.com/MLC-1711503245-depto-estilo-mariposa-2-piezas-con-bano-en-suite-al-norte-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=6&type=item&tracking_id=ed20f95c-2810-44de-8cca-1774a00227b6,58 m²,58 m²,2,2
https://portalinmobiliario.com/MLC-3040262600-vendo-departamento-de-lujo-de-204-m2-en-hotel-w-residences-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=7&type=item&tracking_id=ed20f95c-2810-44de-8cca-1774a00227b6,124 m²,204 m²,2,2
https://portalinmobiliario.com/MLC-3165968382-excelente-oportunidad-en-estacion-central-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=8&type=item&tracking_id=ed20f95c-2810-44de-8cca-1774a00227b6,60 m²,62 m²,3,2
https://portalinmobiliario.com/MLC-1696741357-oportunidad-venta-arriendo-sin-comision-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=9&type=item&tracking_id=ed20f95c-2810-44de-8cca-1774a00227b6,147 m²,176 m²,4,4
https://portalinmobiliario.com/MLC-1694595275-vendo-departamento-de-lujo-de-97-m2-en-el-coihue-vitacura-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=10&type=item&tracking_id=ed20f95c-2810-44de-8cca-1774a00227b6,83 m²,97 m²,1,2
https://portalinmobiliario.com/MLC-3060859340-vendo-departamento-lado-colegios-villa-maria-y-verbo-divino-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=11&type=item&tracking_id=ed20f95c-2810-44de-8cca-1774a00227b6,140 m²,168 m²,3,3
https://portalinmobiliario.com/MLC-3173980700-lindo-departamento-diagonal-paraguay-cerca-metro-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=12&type=item&tracking_id=ed20f95c-2810-44de-8cca-1774a00227b6,"51,9 m²","51,9 m²",2,2
https://portalinmobiliario.com/MLC-3165906552-depto-2d2b1e-full-equipado-marinlira-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=13&type=item&tracking_id=ed20f95c-2810-44de-8cca-1774a00227b6,60 m²,60 m²,2,2
https://portalinmobiliario.com/MLC-3193035138-departamento-remodelado-120m2-int-150m2-tot-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=14&type=item&tracking_id=ed20f95c-2810-44de-8cca-1774a00227b6,120 m²,150 m²,3,3
https://portalinmobiliario.com/MLC-1704864007-maravilloso-depto-mariposa-remodelado-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=15&type=item&tracking_id=ed20f95c-2810-44de-8cca-1774a00227b6,52 m²,55 m²,2,2
https://portalinmobiliario.com/MLC-1714994189-gran-departamento-en-hermoso-y-tranquilo-barrio-en-providenc-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=16&type=item&tracking_id=ed20f95c-2810-44de-8cca-1774a00227b6,134 m²,145 m²,4,4
https://portalinmobiliario.com/MLC-3192986122-depto-1-dormitorio-1-bano-pequeno-balcon-areas-verdes-gym-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=17&type=item&tracking_id=ed20f95c-2810-44de-8cca-1774a00227b6,44 m²,46 m²,1,1
https://portalinmobiliario.com/MLC-3198327946-oportunidad-increible-penthouse-duplex-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=18&type=item&tracking_id=ed20f95c-2810-44de-8cca-1774a00227b6,177 m²,228 m²,3,3
https://portalinmobiliario.com/MLC-3199698826-venta-depto-3d2b-e-y-bod-nunoa-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=19&type=item&tracking_id=ed20f95c-2810-44de-8cca-1774a00227b6,67 m²,75 m²,3,2
https://portalinmobiliario.com/MLC-3173956782-venta-de-departamentos-3-dormitorios-1-bano-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=20&type=item&tracking_id=ed20f95c-2810-44de-8cca-1774a00227b6,62 m²,62 m²,3,1
https://portalinmobiliario.com/MLC-3162419070-dpto-studio-barrio-brasil-a-pasos-metro-cumming-sin-comision-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=21&type=item&tracking_id=ed20f95c-2810-44de-8cca-1774a00227b6,22 m²,24 m²,1,1
https://portalinmobiliario.com/MLC-1676550159-oportunidad-departamento-en-venta-de-2-dorm-en-san-miguel-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=22&type=item&tracking_id=ed20f95c-2810-44de-8cca-1774a00227b6,53 m²,55 m²,2,2
https://portalinmobiliario.com/MLC-3203822050-departamento-santiago-centro-vende-directamente-su-duena-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=23&type=item&tracking_id=ed20f95c-2810-44de-8cca-1774a00227b6,32 m²,36 m²,1,1
https://portalinmobiliario.com/MLC-3199632710-departamento-studio-a-pasos-del-metro-santa-lucia-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=24&type=item&tracking_id=ed20f95c-2810-44de-8cca-1774a00227b6,24 m²,24 m²,1,1
https://portalinmobiliario.com/MLC-1708631103-hermoso-dpto-colon-con-hdo-de-magallanes-vende-su-duena-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=25&type=item&tracking_id=ed20f95c-2810-44de-8cca-1774a00227b6,"107,08 m²","125,84 m²",4,3
https://portalinmobiliario.com/MLC-1692783725-departamento-en-venta-quinta-normal-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=26&type=item&tracking_id=ed20f95c-2810-44de-8cca-1774a00227b6,53 m²,56 m²,3,1
https://portalinmobiliario.com/MLC-3200158840-comodo-y-amplio-a-una-cuadra-de-metro-estacion-santa-lucia-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=27&type=item&tracking_id=ed20f95c-2810-44de-8cca-1774a00227b6,42 m²,42 m²,1,1
https://portalinmobiliario.com/MLC-2994447486-venta-directa-sin-comision-venta-de-departamento-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=28&type=item&tracking_id=ed20f95c-2810-44de-8cca-1774a00227b6,48 m²,45 m²,3,1
https://portalinmobiliario.com/MLC-1605990333-depto-en-venta-2d-2b-e-bod-carmen-santa-isabel-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=29&type=item&tracking_id=ed20f95c-2810-44de-8cca-1774a00227b6,44 m²,45 m²,2,2
https://portalinmobiliario.com/MLC-2983388300-departamento-en-venta-de-6-dorm-en-las-condes-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=30&type=item&tracking_id=ed20f95c-2810-44de-8cca-1774a00227b6,509 m²,509 m²,6,6
https://portalinmobiliario.com/MLC-1588227627-amplio-departamento-en-venta-vista-club-de-golf-los-leones-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=31&type=item&tracking_id=ed20f95c-2810-44de-8cca-1774a00227b6,337 m²,414 m²,5,5
https://portalinmobiliario.com/MLC-2926764610-comodo-departamento-1-dormitorio-parque-y-metro-recoleta-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=32&type=item&tracking_id=ed20f95c-2810-44de-8cca-1774a00227b6,37 m²,"39,5 m²",1,1
https://portalinmobiliario.com/MLC-3133711958-venta-depto-3-dorm-2-banos-barrio-consolidado-metro-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=33&type=item&tracking_id=ed20f95c-2810-44de-8cca-1774a00227b6,70 m²,74 m²,3,2
https://portalinmobiliario.com/MLC-1610657185-vive-en-providencia-venta-departamento-1dorm-1b-1estac-1b-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=34&type=item&tracking_id=ed20f95c-2810-44de-8cca-1774a00227b6,35 m²,47 m²,1,1
https://portalinmobiliario.com/MLC-3043232992-departamento-en-venta-de-3-dorm-en-nunoa-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=35&type=item&tracking_id=ed20f95c-2810-44de-8cca-1774a00227b6,92 m²,102 m²,3,2
https://portalinmobiliario.com/MLC-3060963498-oportunidad-depto-amplio-antiguo-en-venta-3d-2b-en-nunoa-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=36&type=item&tracking_id=ed20f95c-2810-44de-8cca-1774a00227b6,80 m²,80 m²,3,2
https://portalinmobiliario.com/MLC-2859750638-barrio-las-lilas-vista-despejada-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=37&type=item&tracking_id=ed20f95c-2810-44de-8cca-1774a00227b6,100 m²,114 m²,3,3
https://portalinmobiliario.com/MLC-3138669436-departamento-en-venta-en-puente-nuevo-con-terraza-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=38&type=item&tracking_id=ed20f95c-2810-44de-8cca-1774a00227b6,79 m²,89 m²,2,2
https://portalinmobiliario.com/MLC-2877817132-oportunidad-compra-4-d-4-b-sala-en-bello-horizonte-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=39&type=item&tracking_id=ed20f95c-2810-44de-8cca-1774a00227b6,144 m²,158 m²,4,4
https://portalinmobiliario.com/MLC-1651940055-departamento-en-venta-de-2-dorm-en-nunoa-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=40&type=item&tracking_id=ed20f95c-2810-44de-8cca-1774a00227b6,62 m²,68 m²,2,2
https://portalinmobiliario.com/MLC-3121887974-departamento-en-venta-en-providencia-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=41&type=item&tracking_id=ed20f95c-2810-44de-8cca-1774a00227b6,82 m²,82 m²,2,2
https://portalinmobiliario.com/MLC-3121784792-depto-amplio-3h-2b-metro-ecuador-est-central-sin-comision-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=42&type=item&tracking_id=ed20f95c-2810-44de-8cca-1774a00227b6,"53,33 m²","53,33 m²",3,2
https://portalinmobiliario.com/MLC-2870282956-departamento-en-venta-de-1-dorm-en-recoleta-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=43&type=item&tracking_id=ed20f95c-2810-44de-8cca-1774a00227b6,"34,48 m²","38,28 m²",1,1
https://portalinmobiliario.com/MLC-2950111396-venta-2-dorm-2-banos-43-est-43-bodega-2-suites-sant-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=44&type=item&tracking_id=ed20f95c-2810-44de-8cca-1774a00227b6,"45,67 m²","45,67 m²",2,2
https://portalinmobiliario.com/MLC-2950293270-departamento-en-venta-studio-santa-isabel-920-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=45&type=item&tracking_id=ed20f95c-2810-44de-8cca-1774a00227b6,"25,15 m²","25,15 m²",1,1
https://portalinmobiliario.com/MLC-1709459249-departamento-en-venta-de-2d-2b-especial-inversionistas-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=46&type=item&tracking_id=ed20f95c-2810-44de-8cca-1774a00227b6,4.662 m²,4.892 m²,2,2
https://portalinmobiliario.com/MLC-3184114868-departamento-en-venta-tipo-estudio-conversable-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=47&type=item&tracking_id=ed20f95c-2810-44de-8cca-1774a00227b6,"17,78 m²","24,78 m²",1,1
https://portalinmobiliario.com/MLC-2971904018-penthouse-vitacura-quincho-vista-360-2-estbod-264m2-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=48&type=item&tracking_id=ed20f95c-2810-44de-8cca-1774a00227b6,107 m²,264 m²,2,2
https://portalinmobiliario.com/MLC-2991371468-el-huinganal-5d-4b-210-m2-2-estacbod-lindo-parque-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=1&type=item&tracking_id=e3fb7af0-9512-4cc7-b36a-49fd1d44f056,185 m²,210 m²,5,4
https://portalinmobiliario.com/MLC-1681637943-plaza-egana-3d-2b-estbod-m-villa-frei-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=2&type=item&tracking_id=e3fb7af0-9512-4cc7-b36a-49fd1d44f056,73 m²,73 m²,3,2
https://portalinmobiliario.com/MLC-1710917467-seminuevo-2d-2b-estbod-terraza-maculquilin-68m2-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=3&type=item&tracking_id=e3fb7af0-9512-4cc7-b36a-49fd1d44f056,65 m²,68 m²,2,2
https://portalinmobiliario.com/MLC-1706992897-excelente-oportunidad-pleno-centro-depto-2d1b-1e-2bg-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=4&type=item&tracking_id=e3fb7af0-9512-4cc7-b36a-49fd1d44f056,40 m²,41 m²,2,1
https://portalinmobiliario.com/MLC-1650003171-fray-montalva-mall-sport-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=5&type=item&tracking_id=e3fb7af0-9512-4cc7-b36a-49fd1d44f056,220 m²,325 m²,3,4
https://portalinmobiliario.com/MLC-2685476682-club-de-golf-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=6&type=item&tracking_id=e3fb7af0-9512-4cc7-b36a-49fd1d44f056,240 m²,280 m²,3,4
https://portalinmobiliario.com/MLC-1566448823-mirador-de-san-damian-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=7&type=item&tracking_id=e3fb7af0-9512-4cc7-b36a-49fd1d44f056,250 m²,700 m²,3,4
https://portalinmobiliario.com/MLC-2855481078-santa-maria-manquehue-lo-recabarren-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=8&type=item&tracking_id=e3fb7af0-9512-4cc7-b36a-49fd1d44f056,185 m²,200 m²,3,3
https://portalinmobiliario.com/MLC-2859212520-fray-montalva-mall-sport-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=9&type=item&tracking_id=e3fb7af0-9512-4cc7-b36a-49fd1d44f056,140 m²,140 m²,3,4
https://portalinmobiliario.com/MLC-1661946637-el-mirador-escriva-de-balaguer-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=10&type=item&tracking_id=e3fb7af0-9512-4cc7-b36a-49fd1d44f056,98 m²,120 m²,3,2
https://portalinmobiliario.com/MLC-3130362360-remodelado-calle-luz-isidora-goyenechea-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=11&type=item&tracking_id=e3fb7af0-9512-4cc7-b36a-49fd1d44f056,130 m²,135 m²,3,4
https://portalinmobiliario.com/MLC-3125273166-sebastian-elcano-americo-vespucio-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=12&type=item&tracking_id=e3fb7af0-9512-4cc7-b36a-49fd1d44f056,120 m²,130 m²,3,2
https://portalinmobiliario.com/MLC-3180450052-gran-oportunidad-san-pablo-amunategui-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=13&type=item&tracking_id=e3fb7af0-9512-4cc7-b36a-49fd1d44f056,70 m²,73 m²,2,2
https://portalinmobiliario.com/MLC-2966263272-martin-de-zamora-felix-de-amesti-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=14&type=item&tracking_id=e3fb7af0-9512-4cc7-b36a-49fd1d44f056,120 m²,135 m²,3,2
https://portalinmobiliario.com/MLC-1685942671-depto-2d-2b-est-bod-vicente-valdes-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=15&type=item&tracking_id=e3fb7af0-9512-4cc7-b36a-49fd1d44f056,55 m²,55 m²,2,2
https://portalinmobiliario.com/MLC-3201169294-americo-vespucio-alonso-de-cordova-el-manio-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=16&type=item&tracking_id=e3fb7af0-9512-4cc7-b36a-49fd1d44f056,170 m²,200 m²,3,4
https://portalinmobiliario.com/MLC-2966293574-venta-departamento-providencia-3-dormitorios-estacionamiento-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=17&type=item&tracking_id=e3fb7af0-9512-4cc7-b36a-49fd1d44f056,76 m²,81 m²,3,2
https://portalinmobiliario.com/MLC-2864347900-venta-departamento-santiago-zenteno-victoria-2-dormitorios-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=18&type=item&tracking_id=e3fb7af0-9512-4cc7-b36a-49fd1d44f056,38 m²,38 m²,2,1
https://portalinmobiliario.com/MLC-2872601470-vicente-valdes-vicuna-mackenna-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=19&type=item&tracking_id=e3fb7af0-9512-4cc7-b36a-49fd1d44f056,38 m²,40 m²,1,1
https://portalinmobiliario.com/MLC-1680868149-departamento-en-venta-de-3-dorm-en-las-condes-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=20&type=item&tracking_id=e3fb7af0-9512-4cc7-b36a-49fd1d44f056,113 m²,113 m²,3,2
https://portalinmobiliario.com/MLC-1683578843-depto-con-jardin-privado-4-dor-3-banos-2-estc-140-m2-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=21&type=item&tracking_id=e3fb7af0-9512-4cc7-b36a-49fd1d44f056,106 m²,140 m²,4,3
https://portalinmobiliario.com/MLC-1683474991-departamento-en-venta-de-2-dorm-en-providencia-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=22&type=item&tracking_id=e3fb7af0-9512-4cc7-b36a-49fd1d44f056,66 m²,66 m²,2,2
https://portalinmobiliario.com/MLC-1677326787-depto-mariposa-10-bajo-precio-tasacion-2-estacionamientos-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=23&type=item&tracking_id=e3fb7af0-9512-4cc7-b36a-49fd1d44f056,69 m²,79 m²,2,2
https://portalinmobiliario.com/MLC-3117033614-2-dormitorios-gran-avenida-departamental-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=24&type=item&tracking_id=e3fb7af0-9512-4cc7-b36a-49fd1d44f056,43 m²,45 m²,2,1
https://portalinmobiliario.com/MLC-3071863464-departamento-en-venta-de-3-dorm-en-lo-barnechea-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=25&type=item&tracking_id=e3fb7af0-9512-4cc7-b36a-49fd1d44f056,140 m²,160 m²,3,3
https://portalinmobiliario.com/MLC-2926292524-venta-departamento-macul-2-dormitorios-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=26&type=item&tracking_id=e3fb7af0-9512-4cc7-b36a-49fd1d44f056,56 m²,59 m²,2,2
https://portalinmobiliario.com/MLC-1673504711-departamento-en-venta-de-2-dorm-barrio-italia-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=27&type=item&tracking_id=e3fb7af0-9512-4cc7-b36a-49fd1d44f056,62 m²,"68,5 m²",2,2
https://portalinmobiliario.com/MLC-1684821229-departamento-a-10-minutos-caminando-parque-ohiggins-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=28&type=item&tracking_id=e3fb7af0-9512-4cc7-b36a-49fd1d44f056,55 m²,57 m²,2,2
https://portalinmobiliario.com/MLC-2875572462-pudeto-vicuna-mackenna-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=29&type=item&tracking_id=e3fb7af0-9512-4cc7-b36a-49fd1d44f056,27 m²,27 m²,1,1
https://portalinmobiliario.com/MLC-1716194995-mall-sportfinas-terminaciones3-dormitoriossalita2-est-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=30&type=item&tracking_id=e3fb7af0-9512-4cc7-b36a-49fd1d44f056,102 m²,119 m²,3,2
https://portalinmobiliario.com/MLC-1703908907-m-de-zamoraalcantaraestacion-metro3-dormitoriosremodelar-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=31&type=item&tracking_id=e3fb7af0-9512-4cc7-b36a-49fd1d44f056,84 m²,88 m²,3,2
https://portalinmobiliario.com/MLC-1710319747-san-carlos-de-apoquindo3-dormitoriosorienteareas-verdes-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=32&type=item&tracking_id=e3fb7af0-9512-4cc7-b36a-49fd1d44f056,95 m²,105 m²,3,2
https://portalinmobiliario.com/MLC-1716685213-mall-sport3-dormitoriosamplia-terrazavista-despejada-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=33&type=item&tracking_id=e3fb7af0-9512-4cc7-b36a-49fd1d44f056,111 m²,127 m²,3,2
https://portalinmobiliario.com/MLC-1713141605-alto-las-condeslas-tranqueras4-dormitoriosamplio-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=34&type=item&tracking_id=e3fb7af0-9512-4cc7-b36a-49fd1d44f056,95 m²,103 m²,4,3
https://portalinmobiliario.com/MLC-1716058981-parque-bicentenariolas-nieves3-dormitorios3-banos-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=35&type=item&tracking_id=e3fb7af0-9512-4cc7-b36a-49fd1d44f056,100 m²,105 m²,3,3
https://portalinmobiliario.com/MLC-3207549174-metro-colon-sfontecillala-nina2-dormitoriosremodelado-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=36&type=item&tracking_id=e3fb7af0-9512-4cc7-b36a-49fd1d44f056,73 m²,80 m²,2,2
https://portalinmobiliario.com/MLC-1714562859-metro-manquehuefull-inversion1-dormitorio1-bano-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=37&type=item&tracking_id=e3fb7af0-9512-4cc7-b36a-49fd1d44f056,45 m²,50 m²,1,1
